round, agent, produces, commodity_stock, type, cs_amount
36, 30, Wood, Food, minPriceBelief, 1
36, 30, Wood, Food, maxPriceBelief, 1.90742
36, 30, Wood, Tool, stock, 18.41455
36, 30, Wood, Tool, minPriceBelief, 4.502823
36, 30, Wood, Tool, maxPriceBelief, 9.005646
36, 30, Wood, Wood, stock, 0
36, 30, Wood, Wood, minPriceBelief, 7.524398
36, 30, Wood, Wood, maxPriceBelief, 8.276837
36, 30, Wood, cash, stock, -35.41761
36, 30, Wood, profit, stock, 0
36, 31, Wood, Food, stock, 0
36, 31, Wood, Food, minPriceBelief, 1.203986
36, 31, Wood, Food, maxPriceBelief, 2.407972
36, 31, Wood, Tool, stock, 19.15453
36, 31, Wood, Tool, minPriceBelief, 1.252699
36, 31, Wood, Tool, maxPriceBelief, 2.505399
36, 31, Wood, Wood, stock, 0
36, 31, Wood, Wood, minPriceBelief, 1.361096
36, 31, Wood, Wood, maxPriceBelief, 2.049658
36, 31, Wood, cash, stock, -23.23924
36, 31, Wood, profit, stock, 0
36, 32, Wood, Food, stock, 0
36, 32, Wood, Food, minPriceBelief, 1.203986
36, 32, Wood, Food, maxPriceBelief, 2.407972
36, 32, Wood, Tool, stock, 14.24344
36, 32, Wood, Tool, minPriceBelief, 5.044085
36, 32, Wood, Tool, maxPriceBelief, 10.08817
36, 32, Wood, Wood, stock, 0
36, 32, Wood, Wood, minPriceBelief, 4.32874
36, 32, Wood, Wood, maxPriceBelief, 4.761614
36, 32, Wood, cash, stock, -5.284216
36, 32, Wood, profit, stock, 0
36, 33, Wood, Food, stock, 0
36, 33, Wood, Food, minPriceBelief, 1.203986
36, 33, Wood, Food, maxPriceBelief, 2.407972
36, 33, Wood, Tool, stock, 18.62816
36, 33, Wood, Tool, minPriceBelief, 4.648861
36, 33, Wood, Tool, maxPriceBelief, 9.297722
36, 33, Wood, Wood, stock, 0
36, 33, Wood, Wood, minPriceBelief, 1.714033
36, 33, Wood, Wood, maxPriceBelief, 3.428066
36, 33, Wood, cash, stock, 25.34273
36, 33, Wood, profit, stock, 0
36, 101, Ore, Food, stock, 0
36, 101, Ore, Food, minPriceBelief, 1.117497
36, 101, Ore, Food, maxPriceBelief, 2.234993
36, 101, Ore, Ore, stock, 0
36, 101, Ore, Ore, minPriceBelief, 37.75333
36, 101, Ore, Ore, maxPriceBelief, 41.52866
36, 101, Ore, cash, stock, 88.21938
36, 101, Ore, profit, stock, 0
36, 35, Wood, Food, stock, 0
36, 35, Wood, Food, minPriceBelief, 1
36, 35, Wood, Food, maxPriceBelief, 1.906369
36, 35, Wood, Tool, stock, 17.02159
36, 35, Wood, Tool, minPriceBelief, 4.603286
36, 35, Wood, Tool, maxPriceBelief, 9.206572
36, 35, Wood, Wood, stock, 0
36, 35, Wood, Wood, minPriceBelief, 5.937596
36, 35, Wood, Wood, maxPriceBelief, 6.531355
36, 35, Wood, cash, stock, -82.63465
36, 35, Wood, profit, stock, 0
36, 36, Wood, Food, stock, 0
36, 36, Wood, Food, minPriceBelief, 1.203986
36, 36, Wood, Food, maxPriceBelief, 2.407972
36, 36, Wood, Tool, stock, 16.67157
36, 36, Wood, Tool, minPriceBelief, 4.603118
36, 36, Wood, Tool, maxPriceBelief, 9.206237
36, 36, Wood, Wood, stock, 0
36, 36, Wood, Wood, minPriceBelief, 2.25664
36, 36, Wood, Wood, maxPriceBelief, 2.482304
36, 36, Wood, cash, stock, -83.98672
36, 36, Wood, profit, stock, 0
36, 37, Wood, Food, stock, 0
36, 37, Wood, Food, minPriceBelief, 1.203986
36, 37, Wood, Food, maxPriceBelief, 2.407972
36, 37, Wood, Tool, stock, 8.725282
36, 37, Wood, Tool, minPriceBelief, 5.149924
36, 37, Wood, Tool, maxPriceBelief, 10.29985
36, 37, Wood, Wood, stock, 0
36, 37, Wood, Wood, minPriceBelief, 5.440219
36, 37, Wood, Wood, maxPriceBelief, 5.984241
36, 37, Wood, cash, stock, 16.99503
36, 37, Wood, profit, stock, 0
36, 38, Wood, Food, stock, 0
36, 38, Wood, Food, minPriceBelief, 1
36, 38, Wood, Food, maxPriceBelief, 1.906136
36, 38, Wood, Tool, stock, 17.53474
36, 38, Wood, Tool, minPriceBelief, 4.601503
36, 38, Wood, Tool, maxPriceBelief, 9.203006
36, 38, Wood, Wood, stock, 0
36, 38, Wood, Wood, minPriceBelief, 3.405854
36, 38, Wood, Wood, maxPriceBelief, 3.981797
36, 38, Wood, cash, stock, -13.03436
36, 38, Wood, profit, stock, 0
36, 39, Wood, Food, stock, 0
36, 39, Wood, Food, minPriceBelief, 1.203986
36, 39, Wood, Food, maxPriceBelief, 2.407972
36, 39, Wood, Tool, stock, 17.30271
36, 39, Wood, Tool, minPriceBelief, 5.043634
36, 39, Wood, Tool, maxPriceBelief, 10.08727
36, 39, Wood, Wood, stock, 0
36, 39, Wood, Wood, minPriceBelief, 2.194346
36, 39, Wood, Wood, maxPriceBelief, 3.356912
36, 39, Wood, cash, stock, 26.53299
36, 39, Wood, profit, stock, 0
36, 40, Ore, Food, stock, 0
36, 40, Ore, Food, minPriceBelief, 1
36, 40, Ore, Food, maxPriceBelief, 1.90644
36, 40, Ore, Ore, stock, 0
36, 40, Ore, Ore, minPriceBelief, 9.562495
36, 40, Ore, Ore, maxPriceBelief, 10.51875
36, 40, Ore, cash, stock, 6.22784
36, 40, Ore, profit, stock, 0
36, 41, Ore, Food, stock, 0
36, 41, Ore, Food, minPriceBelief, 1
36, 41, Ore, Food, maxPriceBelief, 1.956612
36, 41, Ore, Ore, stock, 0
36, 41, Ore, Ore, minPriceBelief, 39.13381
36, 41, Ore, Ore, maxPriceBelief, 43.0472
36, 41, Ore, cash, stock, 10.51657
36, 41, Ore, profit, stock, 0
36, 42, Ore, Food, stock, 0
36, 42, Ore, Food, minPriceBelief, 1.203986
36, 42, Ore, Food, maxPriceBelief, 2.407972
36, 42, Ore, Ore, stock, 0
36, 42, Ore, Ore, minPriceBelief, 2
36, 42, Ore, Ore, maxPriceBelief, 2.2
36, 42, Ore, cash, stock, 8.825729
36, 42, Ore, profit, stock, 0
36, 43, Ore, Food, stock, 0
36, 43, Ore, Food, minPriceBelief, 1.203986
36, 43, Ore, Food, maxPriceBelief, 2.407972
36, 43, Ore, Ore, stock, 0
36, 43, Ore, Ore, minPriceBelief, 2
36, 43, Ore, Ore, maxPriceBelief, 2.2
36, 43, Ore, cash, stock, 5.054934
36, 43, Ore, profit, stock, 0
36, 44, Ore, Food, stock, 0
36, 44, Ore, Food, minPriceBelief, 1.203986
36, 44, Ore, Food, maxPriceBelief, 2.407972
36, 44, Ore, Ore, stock, 0
36, 44, Ore, Ore, minPriceBelief, 2
36, 44, Ore, Ore, maxPriceBelief, 2.2
36, 44, Ore, cash, stock, 11.45135
36, 44, Ore, profit, stock, 0
36, 45, Ore, Food, stock, 0
36, 45, Ore, Food, minPriceBelief, 1.203986
36, 45, Ore, Food, maxPriceBelief, 2.407972
36, 45, Ore, Ore, stock, 0
36, 45, Ore, Ore, minPriceBelief, 2
36, 45, Ore, Ore, maxPriceBelief, 2.2
36, 45, Ore, cash, stock, 6.381097
36, 45, Ore, profit, stock, 0
36, 46, Ore, Food, stock, 0
36, 46, Ore, Food, minPriceBelief, 1.203986
36, 46, Ore, Food, maxPriceBelief, 2.407972
36, 46, Ore, Ore, stock, 0
36, 46, Ore, Ore, minPriceBelief, 2
36, 46, Ore, Ore, maxPriceBelief, 2.2
36, 46, Ore, cash, stock, 14.38429
36, 46, Ore, profit, stock, 0
36, 47, Ore, Food, stock, 0
36, 47, Ore, Food, minPriceBelief, 1.203986
36, 47, Ore, Food, maxPriceBelief, 2.407972
36, 47, Ore, Ore, stock, 0
36, 47, Ore, Ore, minPriceBelief, 2
36, 47, Ore, Ore, maxPriceBelief, 2.2
36, 47, Ore, cash, stock, 4.89039
36, 47, Ore, profit, stock, 0
36, 48, Ore, Food, stock, 0
36, 48, Ore, Food, minPriceBelief, 1
36, 48, Ore, Food, maxPriceBelief, 1.934407
36, 48, Ore, Ore, stock, 0
36, 48, Ore, Ore, minPriceBelief, 10.1693
36, 48, Ore, Ore, maxPriceBelief, 11.18622
36, 48, Ore, cash, stock, 17.54596
36, 48, Ore, profit, stock, 0
36, 49, Ore, Food, stock, 0
36, 49, Ore, Food, minPriceBelief, 1
36, 49, Ore, Food, maxPriceBelief, 1.934243
36, 49, Ore, Ore, stock, 0
36, 49, Ore, Ore, minPriceBelief, 5.927271
36, 49, Ore, Ore, maxPriceBelief, 6.519998
36, 49, Ore, cash, stock, 31.16327
36, 49, Ore, profit, stock, 0
36, 50, Ore, Food, stock, 0
36, 50, Ore, Food, minPriceBelief, 1.203986
36, 50, Ore, Food, maxPriceBelief, 2.407972
36, 50, Ore, Ore, stock, 0
36, 50, Ore, Ore, minPriceBelief, 2
36, 50, Ore, Ore, maxPriceBelief, 2.343213
36, 50, Ore, cash, stock, 20.34215
36, 50, Ore, profit, stock, 0
36, 51, Ore, Food, stock, 0
36, 51, Ore, Food, minPriceBelief, 1.203986
36, 51, Ore, Food, maxPriceBelief, 2.407972
36, 51, Ore, Ore, stock, 0
36, 51, Ore, Ore, minPriceBelief, 2
36, 51, Ore, Ore, maxPriceBelief, 2.343757
36, 51, Ore, cash, stock, 19.33747
36, 51, Ore, profit, stock, 0
36, 52, Ore, Food, stock, 0
36, 52, Ore, Food, minPriceBelief, 1.203986
36, 52, Ore, Food, maxPriceBelief, 2.407972
36, 52, Ore, Ore, stock, 0
36, 52, Ore, Ore, minPriceBelief, 2
36, 52, Ore, Ore, maxPriceBelief, 2.2
36, 52, Ore, cash, stock, 14.26849
36, 52, Ore, profit, stock, 0
36, 53, Ore, Food, stock, 0
36, 53, Ore, Food, minPriceBelief, 1.203986
36, 53, Ore, Food, maxPriceBelief, 2.407972
36, 53, Ore, Ore, stock, 0
36, 53, Ore, Ore, minPriceBelief, 2
36, 53, Ore, Ore, maxPriceBelief, 2.2
36, 53, Ore, cash, stock, 11.42135
36, 53, Ore, profit, stock, 0
36, 54, Ore, Food, stock, 0
36, 54, Ore, Food, minPriceBelief, 1.203986
36, 54, Ore, Food, maxPriceBelief, 2.407972
36, 54, Ore, Ore, stock, 0
36, 54, Ore, Ore, minPriceBelief, 2
36, 54, Ore, Ore, maxPriceBelief, 2.2
36, 54, Ore, cash, stock, 12.97936
36, 54, Ore, profit, stock, 0
36, 55, Ore, Food, stock, 0
36, 55, Ore, Food, minPriceBelief, 1.203986
36, 55, Ore, Food, maxPriceBelief, 2.407972
36, 55, Ore, Ore, stock, 0
36, 55, Ore, Ore, minPriceBelief, 2
36, 55, Ore, Ore, maxPriceBelief, 2.351544
36, 55, Ore, cash, stock, 18.6638
36, 55, Ore, profit, stock, 0
36, 56, Ore, Food, stock, 0
36, 56, Ore, Food, minPriceBelief, 1
36, 56, Ore, Food, maxPriceBelief, 1.906168
36, 56, Ore, Ore, stock, 0
36, 56, Ore, Ore, minPriceBelief, 5.269016
36, 56, Ore, Ore, maxPriceBelief, 5.795918
36, 56, Ore, cash, stock, 10.45504
36, 56, Ore, profit, stock, 0
36, 57, Ore, Food, stock, 0
36, 57, Ore, Food, minPriceBelief, 1.203986
36, 57, Ore, Food, maxPriceBelief, 2.407972
36, 57, Ore, Ore, stock, 0
36, 57, Ore, Ore, minPriceBelief, 2
36, 57, Ore, Ore, maxPriceBelief, 2.2
36, 57, Ore, cash, stock, 11.85836
36, 57, Ore, profit, stock, 0
36, 58, Ore, Food, stock, 0
36, 58, Ore, Food, minPriceBelief, 1.203986
36, 58, Ore, Food, maxPriceBelief, 2.407972
36, 58, Ore, Ore, stock, 0
36, 58, Ore, Ore, minPriceBelief, 2
36, 58, Ore, Ore, maxPriceBelief, 2.593303
36, 58, Ore, cash, stock, 22.17325
36, 58, Ore, profit, stock, 0
36, 59, Ore, Food, stock, 0
36, 59, Ore, Food, minPriceBelief, 1.203986
36, 59, Ore, Food, maxPriceBelief, 2.407972
36, 59, Ore, Ore, stock, 0
36, 59, Ore, Ore, minPriceBelief, 2
36, 59, Ore, Ore, maxPriceBelief, 2.2
36, 59, Ore, cash, stock, 8.063409
36, 59, Ore, profit, stock, 0
36, 60, Metal, Food, stock, 0
36, 60, Metal, Food, minPriceBelief, 1
36, 60, Metal, Food, maxPriceBelief, 1.905987
36, 60, Metal, Ore, stock, 0
36, 60, Metal, Ore, minPriceBelief, 1
36, 60, Metal, Ore, maxPriceBelief, 1.1907
36, 60, Metal, Metal, stock, 0
36, 60, Metal, Metal, minPriceBelief, 16.35207
36, 60, Metal, Metal, maxPriceBelief, 17.98728
36, 60, Metal, cash, stock, 35.4299
36, 60, Metal, profit, stock, 0
36, 61, Metal, Food, stock, 0
36, 61, Metal, Food, minPriceBelief, 1.100327
36, 61, Metal, Food, maxPriceBelief, 2.200653
36, 61, Metal, Ore, stock, 14.59746
36, 61, Metal, Ore, minPriceBelief, 1
36, 61, Metal, Ore, maxPriceBelief, 1.190338
36, 61, Metal, Metal, stock, 0
36, 61, Metal, Metal, minPriceBelief, 29.79094
36, 61, Metal, Metal, maxPriceBelief, 32.77003
36, 61, Metal, cash, stock, -9.474672
36, 61, Metal, profit, stock, 0
36, 62, Metal, Food, stock, 0
36, 62, Metal, Food, minPriceBelief, 1
36, 62, Metal, Food, maxPriceBelief, 1.945867
36, 62, Metal, Ore, stock, 2.800001
36, 62, Metal, Ore, minPriceBelief, 1
36, 62, Metal, Ore, maxPriceBelief, 1.212897
36, 62, Metal, Metal, stock, 0
36, 62, Metal, Metal, minPriceBelief, 37.23434
36, 62, Metal, Metal, maxPriceBelief, 40.95778
36, 62, Metal, cash, stock, 30.50958
36, 62, Metal, profit, stock, 0
36, 63, Metal, Food, stock, 0
36, 63, Metal, Food, minPriceBelief, 1.203986
36, 63, Metal, Food, maxPriceBelief, 2.407972
36, 63, Metal, Ore, stock, 10.79653
36, 63, Metal, Ore, minPriceBelief, 1
36, 63, Metal, Ore, maxPriceBelief, 1.190792
36, 63, Metal, Metal, stock, 0
36, 63, Metal, Metal, minPriceBelief, 16.78936
36, 63, Metal, Metal, maxPriceBelief, 18.4683
36, 63, Metal, cash, stock, -18.83551
36, 63, Metal, profit, stock, 0
36, 64, Metal, Food, stock, 0
36, 64, Metal, Food, minPriceBelief, 1
36, 64, Metal, Food, maxPriceBelief, 1.90659
36, 64, Metal, Ore, stock, 0
36, 64, Metal, Ore, minPriceBelief, 1
36, 64, Metal, Ore, maxPriceBelief, 1.190799
36, 64, Metal, Metal, stock, 0
36, 64, Metal, Metal, minPriceBelief, 24.19116
36, 64, Metal, Metal, maxPriceBelief, 26.61028
36, 64, Metal, cash, stock, 19.79234
36, 64, Metal, profit, stock, 0
36, 65, Metal, Food, stock, 0
36, 65, Metal, Food, minPriceBelief, 1.203986
36, 65, Metal, Food, maxPriceBelief, 2.407972
36, 65, Metal, Ore, stock, 8.800001
36, 65, Metal, Ore, minPriceBelief, 1
36, 65, Metal, Ore, maxPriceBelief, 1.191753
36, 65, Metal, Metal, stock, 0
36, 65, Metal, Metal, minPriceBelief, 6.281734
36, 65, Metal, Metal, maxPriceBelief, 6.909907
36, 65, Metal, cash, stock, 19.2977
36, 65, Metal, profit, stock, 0
36, 66, Metal, Food, stock, 0
36, 66, Metal, Food, minPriceBelief, 1.203986
36, 66, Metal, Food, maxPriceBelief, 2.407972
36, 66, Metal, Ore, stock, 4.621661
36, 66, Metal, Ore, minPriceBelief, 1
36, 66, Metal, Ore, maxPriceBelief, 1.202068
36, 66, Metal, Metal, stock, 0
36, 66, Metal, Metal, minPriceBelief, 16.16047
36, 66, Metal, Metal, maxPriceBelief, 17.77652
36, 66, Metal, cash, stock, -13.36661
36, 66, Metal, profit, stock, 0
36, 67, Metal, Food, stock, 0
36, 67, Metal, Food, minPriceBelief, 1.203986
36, 67, Metal, Food, maxPriceBelief, 2.407972
36, 67, Metal, Ore, stock, 3.650002
36, 67, Metal, Ore, minPriceBelief, 1
36, 67, Metal, Ore, maxPriceBelief, 1.236095
36, 67, Metal, Metal, stock, 0
36, 67, Metal, Metal, minPriceBelief, 53.04408
36, 67, Metal, Metal, maxPriceBelief, 58.34849
36, 67, Metal, cash, stock, 16.86759
36, 67, Metal, profit, stock, 0
36, 68, Metal, Food, stock, 0
36, 68, Metal, Food, minPriceBelief, 1.203986
36, 68, Metal, Food, maxPriceBelief, 2.407972
36, 68, Metal, Ore, stock, 14.82684
36, 68, Metal, Ore, minPriceBelief, 1
36, 68, Metal, Ore, maxPriceBelief, 1.190632
36, 68, Metal, Metal, stock, 0
36, 68, Metal, Metal, minPriceBelief, 10.64219
36, 68, Metal, Metal, maxPriceBelief, 11.70641
36, 68, Metal, cash, stock, -17.19773
36, 68, Metal, profit, stock, 0
36, 69, Metal, Food, stock, 0
36, 69, Metal, Food, minPriceBelief, 1.203986
36, 69, Metal, Food, maxPriceBelief, 2.407972
36, 69, Metal, Ore, stock, 15.4
36, 69, Metal, Ore, minPriceBelief, 1
36, 69, Metal, Ore, maxPriceBelief, 1.190438
36, 69, Metal, Metal, stock, 0
36, 69, Metal, Metal, minPriceBelief, 6.14211
36, 69, Metal, Metal, maxPriceBelief, 6.756321
36, 69, Metal, cash, stock, -16.27997
36, 69, Metal, profit, stock, 0
36, 70, Metal, Food, stock, 0
36, 70, Metal, Food, minPriceBelief, 1.203986
36, 70, Metal, Food, maxPriceBelief, 2.407972
36, 70, Metal, Ore, stock, 0.8123518
36, 70, Metal, Ore, minPriceBelief, 1
36, 70, Metal, Ore, maxPriceBelief, 1.375645
36, 70, Metal, Metal, stock, 0
36, 70, Metal, Metal, minPriceBelief, 19.01645
36, 70, Metal, Metal, maxPriceBelief, 20.9181
36, 70, Metal, cash, stock, 11.64186
36, 70, Metal, profit, stock, 0
36, 71, Metal, Food, stock, 3.665885
36, 71, Metal, Food, minPriceBelief, 1
36, 71, Metal, Food, maxPriceBelief, 1.907026
36, 71, Metal, Ore, stock, 0
36, 71, Metal, Ore, minPriceBelief, 1
36, 71, Metal, Ore, maxPriceBelief, 1.201719
36, 71, Metal, Metal, stock, 0
36, 71, Metal, Metal, minPriceBelief, 18.03743
36, 71, Metal, Metal, maxPriceBelief, 19.84117
36, 71, Metal, cash, stock, -0.5618643
36, 71, Metal, profit, stock, 0
36, 72, Metal, Food, stock, 0
36, 72, Metal, Food, minPriceBelief, 1.203986
36, 72, Metal, Food, maxPriceBelief, 2.407972
36, 72, Metal, Ore, stock, 1.229243
36, 72, Metal, Ore, minPriceBelief, 1
36, 72, Metal, Ore, maxPriceBelief, 1.379782
36, 72, Metal, Metal, stock, 0
36, 72, Metal, Metal, minPriceBelief, 41.52906
36, 72, Metal, Metal, maxPriceBelief, 45.68197
36, 72, Metal, cash, stock, 10.32751
36, 72, Metal, profit, stock, 0
36, 73, Metal, Food, stock, 0
36, 73, Metal, Food, minPriceBelief, 1.203986
36, 73, Metal, Food, maxPriceBelief, 2.407972
36, 73, Metal, Ore, stock, 1.352702
36, 73, Metal, Ore, minPriceBelief, 1
36, 73, Metal, Ore, maxPriceBelief, 1.282542
36, 73, Metal, Metal, stock, 0
36, 73, Metal, Metal, minPriceBelief, 17.27122
36, 73, Metal, Metal, maxPriceBelief, 18.99834
36, 73, Metal, cash, stock, 2.991217
36, 73, Metal, profit, stock, 0
36, 74, Metal, Food, stock, 0
36, 74, Metal, Food, minPriceBelief, 1.203986
36, 74, Metal, Food, maxPriceBelief, 2.407972
36, 74, Metal, Ore, stock, 9.4
36, 74, Metal, Ore, minPriceBelief, 1
36, 74, Metal, Ore, maxPriceBelief, 1.191485
36, 74, Metal, Metal, stock, 0
36, 74, Metal, Metal, minPriceBelief, 36.72733
36, 74, Metal, Metal, maxPriceBelief, 40.40007
36, 74, Metal, cash, stock, -32.79879
36, 74, Metal, profit, stock, 0
36, 75, Metal, Food, stock, 0
36, 75, Metal, Food, minPriceBelief, 1.203986
36, 75, Metal, Food, maxPriceBelief, 2.407972
36, 75, Metal, Ore, stock, 1.600001
36, 75, Metal, Ore, minPriceBelief, 1
36, 75, Metal, Ore, maxPriceBelief, 1.38106
36, 75, Metal, Metal, stock, 0
36, 75, Metal, Metal, minPriceBelief, 6.991032
36, 75, Metal, Metal, maxPriceBelief, 7.690135
36, 75, Metal, cash, stock, 18.4706
36, 75, Metal, profit, stock, 0
36, 76, Metal, Food, stock, 0
36, 76, Metal, Food, minPriceBelief, 1
36, 76, Metal, Food, maxPriceBelief, 1.907619
36, 76, Metal, Ore, stock, 2.713987
36, 76, Metal, Ore, minPriceBelief, 1
36, 76, Metal, Ore, maxPriceBelief, 1.190681
36, 76, Metal, Metal, stock, 0
36, 76, Metal, Metal, minPriceBelief, 19.10205
36, 76, Metal, Metal, maxPriceBelief, 21.01225
36, 76, Metal, cash, stock, 26.96938
36, 76, Metal, profit, stock, 0
36, 77, Metal, Food, stock, 1.3
36, 77, Metal, Food, minPriceBelief, 1
36, 77, Metal, Food, maxPriceBelief, 1.925401
36, 77, Metal, Ore, stock, 0
36, 77, Metal, Ore, minPriceBelief, 1
36, 77, Metal, Ore, maxPriceBelief, 1.381691
36, 77, Metal, Metal, stock, 0
36, 77, Metal, Metal, minPriceBelief, 26.92576
36, 77, Metal, Metal, maxPriceBelief, 29.61834
36, 77, Metal, cash, stock, -10.41886
36, 77, Metal, profit, stock, 0
36, 78, Metal, Food, stock, 0
36, 78, Metal, Food, minPriceBelief, 1.203986
36, 78, Metal, Food, maxPriceBelief, 2.407972
36, 78, Metal, Ore, stock, 3.800001
36, 78, Metal, Ore, minPriceBelief, 1
36, 78, Metal, Ore, maxPriceBelief, 1.2356
36, 78, Metal, Metal, stock, 0
36, 78, Metal, Metal, minPriceBelief, 5.24615
36, 78, Metal, Metal, maxPriceBelief, 5.770766
36, 78, Metal, cash, stock, 32.54519
36, 78, Metal, profit, stock, 0
36, 79, Metal, Food, stock, 0
36, 79, Metal, Food, minPriceBelief, 1.203986
36, 79, Metal, Food, maxPriceBelief, 2.407972
36, 79, Metal, Ore, stock, 12.63471
36, 79, Metal, Ore, minPriceBelief, 1
36, 79, Metal, Ore, maxPriceBelief, 1.190621
36, 79, Metal, Metal, stock, 0
36, 79, Metal, Metal, minPriceBelief, 18.07377
36, 79, Metal, Metal, maxPriceBelief, 19.88114
36, 79, Metal, cash, stock, -6.424023
36, 79, Metal, profit, stock, 0
36, 80, Tool, Food, stock, 0
36, 80, Tool, Food, minPriceBelief, 1.203986
36, 80, Tool, Food, maxPriceBelief, 2.407972
36, 80, Tool, Metal, stock, 8.839237
36, 80, Tool, Metal, minPriceBelief, 1.453251
36, 80, Tool, Metal, maxPriceBelief, 2.906502
36, 80, Tool, Tool, stock, 0
36, 80, Tool, Tool, minPriceBelief, 8.448668
36, 80, Tool, Tool, maxPriceBelief, 9.293534
36, 80, Tool, cash, stock, 18.67932
36, 80, Tool, profit, stock, 0
36, 81, Tool, Food, stock, 0
36, 81, Tool, Food, minPriceBelief, 1
36, 81, Tool, Food, maxPriceBelief, 1.962523
36, 81, Tool, Metal, stock, 2.578999
36, 81, Tool, Metal, minPriceBelief, 1.53431
36, 81, Tool, Metal, maxPriceBelief, 3.068621
36, 81, Tool, Tool, stock, 0
36, 81, Tool, Tool, minPriceBelief, 37.23828
36, 81, Tool, Tool, maxPriceBelief, 40.96211
36, 81, Tool, cash, stock, 9.878868
36, 81, Tool, profit, stock, 0
36, 82, Tool, Food, stock, 5.034535
36, 82, Tool, Food, minPriceBelief, 1
36, 82, Tool, Food, maxPriceBelief, 1.906807
36, 82, Tool, Metal, stock, 0
36, 82, Tool, Metal, minPriceBelief, 1.476504
36, 82, Tool, Metal, maxPriceBelief, 2.953008
36, 82, Tool, Tool, stock, 0
36, 82, Tool, Tool, minPriceBelief, 56.59023
36, 82, Tool, Tool, maxPriceBelief, 62.28664
36, 82, Tool, cash, stock, -23.41236
36, 82, Tool, profit, stock, 0
36, 83, Tool, Food, stock, 0
36, 83, Tool, Food, minPriceBelief, 1.08393
36, 83, Tool, Food, maxPriceBelief, 2.16786
36, 83, Tool, Metal, stock, 12.21389
36, 83, Tool, Metal, minPriceBelief, 1.448357
36, 83, Tool, Metal, maxPriceBelief, 2.896714
36, 83, Tool, Tool, stock, -0.04347825
36, 83, Tool, Tool, minPriceBelief, 68.16881
36, 83, Tool, Tool, maxPriceBelief, 74.98569
36, 83, Tool, cash, stock, -37.56167
36, 83, Tool, profit, stock, 0
36, 84, Tool, Food, stock, 1.102695
36, 84, Tool, Food, minPriceBelief, 1
36, 84, Tool, Food, maxPriceBelief, 1.909678
36, 84, Tool, Metal, stock, 0
36, 84, Tool, Metal, minPriceBelief, 1.628415
36, 84, Tool, Metal, maxPriceBelief, 3.256829
36, 84, Tool, Tool, stock, 0
36, 84, Tool, Tool, minPriceBelief, 61.97899
36, 84, Tool, Tool, maxPriceBelief, 68.17689
36, 84, Tool, cash, stock, -4.373833
36, 84, Tool, profit, stock, 0
36, 85, Tool, Food, stock, 0
36, 85, Tool, Food, minPriceBelief, 1.203986
36, 85, Tool, Food, maxPriceBelief, 2.407972
36, 85, Tool, Metal, stock, 6.075101
36, 85, Tool, Metal, minPriceBelief, 1.490864
36, 85, Tool, Metal, maxPriceBelief, 2.981727
36, 85, Tool, Tool, stock, 0
36, 85, Tool, Tool, minPriceBelief, 41.62689
36, 85, Tool, Tool, maxPriceBelief, 45.78958
36, 85, Tool, cash, stock, -20.46477
36, 85, Tool, profit, stock, 0
36, 86, Tool, Food, stock, 0
36, 86, Tool, Food, minPriceBelief, 1.203986
36, 86, Tool, Food, maxPriceBelief, 2.407972
36, 86, Tool, Metal, stock, 1.695246
36, 86, Tool, Metal, minPriceBelief, 1.625782
36, 86, Tool, Metal, maxPriceBelief, 3.251563
36, 86, Tool, Tool, stock, 0
36, 86, Tool, Tool, minPriceBelief, 17.9266
36, 86, Tool, Tool, maxPriceBelief, 19.71926
36, 86, Tool, cash, stock, 9.931031
36, 86, Tool, profit, stock, 0
36, 87, Tool, Food, stock, 0
36, 87, Tool, Food, minPriceBelief, 1.010311
36, 87, Tool, Food, maxPriceBelief, 2.020623
36, 87, Tool, Metal, stock, 9.795281
